network,station,latitude,longitude,elevation_m,basin_name,huc_code,huc_name,start_date,end_date
UW,QFFG,47.24414,-122.35802,4.1,,,,2010-10-15T00:00:00.000000Z,2016-05-19T00:00:00.000000Z
UW,QFRG,47.38026,-122.30612,77.8,,,,2011-10-18T00:00:00.000000Z,2016-11-24T00:00:00.000000Z
UW,QFRZ,47.03468,-122.92066,56.6,,,,2010-09-28T00:00:00.000000Z,2019-02-26T00:00:00.000000Z
UW,QFTL,47.53335,-122.39229,47.8,,,,2011-04-25T00:00:00.000000Z,2015-04-23T00:00:00.000000Z
UW,QFUG,45.5742,-122.68601,49.8,,,,2011-12-13T00:00:00.000000Z,
UW,QGBP,48.73338,-122.66756,4.0,Nooksack,17110004,Nooksack,2011-10-19T00:00:00.000000Z,
UW,QGFY,47.60656,-122.19511,30.8,Lake Washington,17110012,Lake Washington,2010-02-11T00:00:00.000000Z,
UW,QGLD,46.64435,-120.582741,370.0,,,,2010-04-01T00:00:00.000000Z,2017-07-04T00:00:00.000000Z
UW,QGNG,47.69009,-122.39565,85.5,,,,2010-04-12T00:00:00.000000Z,
UW,QHAN,47.57523,-122.38187,116.3,,,,2010-03-16T00:00:00.000000Z,
UW,QHOP,47.06092,-122.8396,62.0,,,,2010-09-28T00:00:00.000000Z,
UW,QHRH,47.47731,-122.20142,54.1,Duwamish,17110013,Duwamish,2010-04-23T00:00:00.000000Z,
UW,QHSH,48.76047,-122.49662,22.1,Nooksack,17110004,Nooksack,2012-05-07T00:00:00.000000Z,
UW,QJEA,47.37622,-122.22317,78.6,Duwamish,17110013,Duwamish,2011-05-16T00:00:00.000000Z,
UW,QJLF,48.98512,-122.74295,13.5,,,,2011-07-18T00:00:00.000000Z,
UW,QJOE,48.04655,-122.14003,39.8,Snohomish,17110011,Snohomish,2012-05-03T00:00:00.000000Z,2012-11-01T00:00:00.000000Z
UW,QKEV,47.30724,-122.21716,27.3,Duwamish,17110013,Duwamish,2012-05-02T00:00:00.000000Z,
UW,QKRK,47.70702,-122.19395,78.2,Lake Washington,17110012,Lake Washington,2011-04-08T00:00:00.000000Z,2016-03-27T00:00:00.000000Z
UW,QKSO,47.26988,-122.47907,97.1,,,,2011-05-16T00:00:00.000000Z,
UW,QKTN,47.8086,-122.5293,30.7,,,,2009-12-30T00:00:00.000000Z,
UW,QLBR,47.46955,-122.35948,108.3,,,,2010-04-26T00:00:00.000000Z,2021-06-24T00:00:00.000000Z
UW,QLIN,47.6925,-122.34846,102.9,Lake Washington,17110012,Lake Washington,2010-02-11T00:00:00.000000Z,2011-03-25T00:00:00.000000Z
UW,QLIZ,47.00657,-122.92482,48.2,,,,2010-09-28T00:00:00.000000Z,2015-04-24T00:00:00.000000Z
UW,QLKR,47.5068,-122.24313,80.0,Lake Washington,17110012,Lake Washington,2011-05-10T00:00:00.000000Z,2016-02-22T00:00:00.000000Z
UW,QMAC,47.34549,-122.32254,55.1,,,,2011-09-29T00:00:00.000000Z,
UW,QMAD,45.53696,-122.6148,57.3,,,,2011-12-15T00:00:00.000000Z,
UW,QMAL,47.67499,-122.30705,71.5,Lake Washington,17110012,Lake Washington,2009-12-05T00:00:00.000000Z,
UW,QMAP,47.45056,-122.33313,69.9,,,,2010-11-09T00:00:00.000000Z,
UW,QMAS,47.58774,-122.28966,51.5,Lake Washington,17110012,Lake Washington,2010-03-26T00:00:00.000000Z,
UW,QMIN,47.58788,-122.24559,69.1,Lake Washington,17110012,Lake Washington,2010-08-26T00:00:00.000000Z,
UW,QMLO,47.36405,-122.08796,121.5,Duwamish,17110013,Duwamish,2011-11-18T00:00:00.000000Z,
UW,QNCH,45.61489,-122.56893,90.2,,,,2012-03-07T00:00:00.000000Z,
UW,QNKP,47.71848,-122.3705,75.9,,,,2010-03-30T00:00:00.000000Z,
UW,QNPB,47.43327,-122.34238,67.3,,,,2010-04-26T00:00:00.000000Z,
UW,QNWT,47.63694,-122.3944,71.2,,,,2010-05-04T00:00:00.000000Z,
UW,QNZO,45.50812,-122.80932,67.4,,,,2012-03-06T00:00:00.000000Z,
UW,QOCL,47.02649,-122.90044,53.3,,,,2010-09-02T00:00:00.000000Z,
UW,QOCS,46.9776,-124.16718,0.0,,,,2010-04-09T00:00:00.000000Z,2018-05-01T00:00:00.000000Z
UW,QOPE,47.04676,-122.90115,3.0,,,,2010-09-02T00:00:00.000000Z,2013-06-24T00:00:00.000000Z
UW,QOUT,47.51009,-122.39303,8.9,,,,2011-04-08T00:00:00.000000Z,2017-08-03T00:00:00.000000Z
UW,QPAL,47.65631,-122.35632,52.5,Lake Washington,17110012,Lake Washington,2010-02-02T00:00:00.000000Z,
UW,QPBC,47.8018,-122.32652,94.4,Lake Washington,17110012,Lake Washington,2011-05-02T00:00:00.000000Z,
UW,QPLV,47.85852,-121.909204,28.2,Skykomish,17110009,Skykomish,2010-03-02T00:00:00.000000Z,
UW,QPRK,47.64448,-122.41672,24.2,,,,2010-02-03T00:00:00.000000Z,
UW,QRCR,47.48674,-122.20673,9.2,Lake Washington,17110012,Lake Washington,2010-06-08T00:00:00.000000Z,2017-08-20T00:00:00.000000Z
UW,QRMB,47.77483,-122.38951,38.6,,,,2010-03-18T00:00:00.000000Z,2025-03-27T00:00:00.000000Z
UW,QRNR,47.51982,-122.259592,20.7,Lake Washington,17110012,Lake Washington,2011-04-01T00:00:00.000000Z,
UW,QRWC,48.86541,-122.61349,79.2,Nooksack,17110004,Nooksack,2011-07-15T00:00:00.000000Z,
UW,QSAL,45.51522,-122.49525,75.8,,,,2012-03-09T00:00:00.000000Z,
UW,QSKT,47.21344,-122.53312,116.9,,,,2011-05-24T00:00:00.000000Z,
UW,QSNL,47.72346,-122.297522,64.4,Lake Washington,17110012,Lake Washington,2011-03-16T00:00:00.000000Z,
UW,QSNZ,47.62633,-122.31575,128.9,Lake Washington,17110012,Lake Washington,2012-01-17T00:00:00.000000Z,
UW,QSRV,47.65424,-122.30938,37.3,Lake Washington,17110012,Lake Washington,2009-10-01T00:00:00.000000Z,
UW,QTKM,47.22864,-122.44819,103.5,,,,2011-05-14T00:00:00.000000Z,
UW,QTNB,47.28922,-122.5569,78.8,,,,2010-09-01T00:00:00.000000Z,
UW,QTVT,47.94859,-122.22484,129.9,,,,2011-10-27T00:00:00.000000Z,2016-03-16T00:00:00.000000Z
UW,QTZ,47.011059,-121.090332,1054.0,,,,1995-09-25T00:00:00.000000Z,1996-07-17T23:59:59.000000Z
UW,QUIN,47.03351,-122.89655,39.6,,,,2010-09-22T00:00:00.000000Z,
UW,QVAS,47.582371,-122.115483,64.8,Lake Washington,17110012,Lake Washington,2011-04-01T00:00:00.000000Z,
UW,QWAK,45.5657,-122.64202,50.3,,,,2011-12-16T00:00:00.000000Z,
UW,QWLM,45.59974,-122.75038,26.6,,,,2012-03-06T00:00:00.000000Z,2019-01-25T00:00:00.000000Z
UW,QWZR,45.53233,-122.73374,229.3,,,,2011-12-15T00:00:00.000000Z,2019-01-25T00:00:00.000000Z
UW,QXRD,47.62001,-122.139338,92.1,Lake Washington,17110012,Lake Washington,2010-04-05T00:00:00.000000Z,
UW,RAD,46.716671,-121.102074,1943.0,,,,1995-06-29T00:00:00.000000Z,1995-09-30T23:59:59.000000Z
UW,RAD1,47.63613,-122.363338,120.1,Lake Washington,17110012,Lake Washington,2017-04-07T00:00:00.000000Z,2017-05-14T00:00:00.000000Z
UW,RAD2,47.631647,-122.358355,114.8,,,,2017-04-01T00:00:00.000000Z,2017-05-09T00:00:00.000000Z
UW,RAD3,47.633865,-122.362605,126.5,Lake Washington,17110012,Lake Washington,2017-04-07T00:00:00.000000Z,2017-05-07T00:00:00.000000Z
UW,RAD4,47.638039,-122.35497,121.5,Lake Washington,17110012,Lake Washington,2017-04-07T00:00:00.000000Z,2017-05-14T00:00:00.000000Z
UW,RAD5,47.635691,-122.356663,120.8,Lake Washington,17110012,Lake Washington,2017-04-03T00:00:00.000000Z,2017-05-07T00:00:00.000000Z
UW,RAD6,47.633671,-122.351162,137.4,Lake Washington,17110012,Lake Washington,2017-04-10T00:00:00.000000Z,2017-05-20T00:00:00.000000Z
UW,RADR,46.42181,-123.79897,591.4,,,,2011-01-20T00:00:00.000000Z,
UW,RAI,46.040298,-122.885101,1520.0,,,,1995-08-28T00:00:00.000000Z,2000-01-30T00:00:00.000000Z
UW,RAN,46.408169,-121.864807,1620.0,Cowlitz,17080004,Upper Cowlitz,1980-03-25T00:00:00.000000Z,1981-10-31T23:59:59.000000Z
UW,RATT,47.42546,-121.80254,442.4,Lake Washington,17110012,Lake Washington,2010-03-19T00:00:00.000000Z,
UW,RAW,47.33705,-121.93267,208.0,Lake Washington,17110012,Lake Washington,1998-07-14T00:00:00.000000Z,
UW,RBEN,47.4352,-122.186096,152.0,Duwamish,17110013,Duwamish,2000-09-26T00:00:00.000000Z,2004-05-19T00:00:00.000000Z
UW,RBO,45.540829,-122.564308,158.0,,,,1993-03-01T00:00:00.000000Z,2001-03-01T00:00:00.000000Z
UW,RBOK,45.5406,-122.5653,159.49,,,,2017-10-03T00:00:00.000000Z,
UW,RCM,46.83557,-121.73318,3077.0,Cowlitz,17080004,Upper Cowlitz,1993-09-09T00:00:00.000000Z,
UW,RCS,46.87083,-121.73231,2877.0,Puyallup,17110014,Puyallup,1989-06-27T00:00:00.000000Z,
UW,RED1,45.93684,-121.820862,1510.0,,,,1980-12-01T00:00:00.000000Z,1985-07-17T23:59:59.000000Z
UW,REDMT,45.935615,-121.820674,1503.1,,,,2024-08-20T00:00:00.000000Z,
UW,REM,46.199001,-122.185371,2102.0,Cowlitz,17080005,Lower Cowlitz,1987-01-01T00:00:00.000000Z,1997-12-31T23:59:59.000000Z
UW,RER,46.81858,-121.8425,1751.1,Nisqually,17110015,Nisqually,1989-07-13T00:00:00.000000Z,
UW,RHAZ,47.540199,-122.184929,108.0,Lake Washington,17110012,Lake Washington,2000-08-01T00:00:00.000000Z,2014-07-03T00:00:00.000000Z
UW,RIZZS,47.591,-122.33372,4.0,,,,2025-10-09T00:00:00.000000Z,
UW,RMW,47.45953,-121.806557,1024.0,Snoqualmie,17110010,Snoqualmie,1971-07-01T00:00:00.000000Z,2011-05-31T23:59:59.000000Z
UW,RNAV,47.575004,-122.294829,16.0,Lake Washington,17110012,Lake Washington,2018-04-27T00:00:00.000000Z,
UW,RNWY,48.61206,-123.1263,58.2,,,,2021-04-25T00:00:00.000000Z,
UW,ROA,46.204029,-122.18985,1790.0,Cowlitz,17080005,Lower Cowlitz,1982-03-22T00:00:00.000000Z,1982-07-31T23:59:59.000000Z
UW,ROCKI,47.3532,-120.09818,229.7,,,,2023-07-18T00:00:00.000000Z,
UW,ROCKR,47.535318,-120.29992,265.7,,,,2023-07-18T00:00:00.000000Z,
UW,ROSS,45.66178,-122.65815,61.0,,,,1999-07-21T00:00:00.000000Z,
UW,RPK,45.76152,-120.231712,330.0,,,,1973-01-01T00:00:00.000000Z,1988-08-17T23:59:59.000000Z
UW,RPW,48.44817,-121.514847,850.0,,,,1973-01-01T00:00:00.000000Z,2021-02-23T00:00:00.000000Z
UW,RPW2,48.44488,-121.52654,694.0,,,,2019-10-11T00:00:00.000000Z,
UW,RRHS,46.79942,-123.04165,48.9,,,,2001-06-20T00:00:00.000000Z,
UW,RSH,46.812092,-121.529671,1770.0,Cowlitz,17080004,Upper Cowlitz,1995-06-13T00:00:00.000000Z,1995-09-20T23:59:59.000000Z
UW,RSU,46.853161,-121.764259,4440.0,Puyallup,17110014,Puyallup,1999-08-20T00:00:00.000000Z,2001-09-21T00:00:00.000000Z
UW,RVC,46.94408,-121.97419,1000.0,Puyallup,17110014,Puyallup,1983-01-01T00:00:00.000000Z,2021-01-10T00:00:00.000000Z
UW,RVN,47.027222,-121.337837,1885.0,,,,1995-09-26T00:00:00.000000Z,2002-08-15T00:00:00.000000Z
UW,RVRV,47.93834,-122.13208,93.1,Snohomish,17110011,Snohomish,2020-08-01T00:00:00.000000Z,
UW,RVW,46.14975,-122.742996,504.0,Cowlitz,17080005,Lower Cowlitz,1981-02-01T00:00:00.000000Z,2018-08-17T00:00:00.000000Z
UW,RVW2,46.152752,-122.74122,573.9,Cowlitz,17080005,Lower Cowlitz,2018-08-09T00:00:00.000000Z,
UW,RWW,46.964729,-123.543411,15.0,,,,1995-05-11T00:00:00.000000Z,2002-10-25T00:00:00.000000Z
UW,SACA,47.33336,-122.31842,138.6,,,,2022-01-16T00:00:00.000000Z,
UW,SAIL,45.5371,-122.9628,61.8,,,,2017-10-02T00:00:00.000000Z,
UW,SALO,47.95145,-122.3731,146.9,,,,2020-08-29T00:00:00.000000Z,
UW,SATS,46.95983,-123.47559,114.1,,,,2023-06-07T00:00:00.000000Z,
UW,SAXON,48.683288,-122.160842,110.8,Nooksack,17110004,Nooksack,2021-10-25T00:00:00.000000Z,
UW,SBES,48.768139,-122.416328,119.0,Nooksack,17110004,Nooksack,2000-03-01T00:00:00.000000Z,2014-07-03T00:00:00.000000Z
UW,SBL,46.340279,-122.045921,1665.0,Cowlitz,17080004,Upper Cowlitz,1980-06-20T00:00:00.000000Z,1984-10-01T23:59:59.000000Z
UW,SCB,46.208,-122.055038,1097.0,,,,1980-07-02T00:00:00.000000Z,1980-07-10T23:59:59.000000Z
UW,SCC,47.749649,-122.361053,147.0,,,,2003-08-28T00:00:00.000000Z,2021-06-02T00:00:00.000000Z
UW,SCC2,47.74736,-122.358481,152.0,,,,2021-06-02T00:00:00.000000Z,
UW,SDRO,48.508714,-122.237726,17.67,Skagit,17110007,Lower Skagit,2019-12-11T00:00:00.000000Z,
UW,SDSN,47.525408,-122.301498,4.0,Duwamish,17110013,Duwamish,2020-09-29T00:00:00.000000Z,2020-10-02T00:00:00.000000Z
UW,SDSS,47.525323,-122.301498,4.0,Duwamish,17110013,Duwamish,2020-09-29T00:00:00.000000Z,2020-10-02T00:00:00.000000Z
UW,SEA,47.654209,-122.30938,37.3,Lake Washington,17110012,Lake Washington,1983-07-19T00:00:00.000000Z,
UW,SEAS,45.9976,-123.92449,4.6,,,,2004-01-30T00:00:00.000000Z,
UW,SEAS2,46.035647,-123.8957,59.3,,,,2020-05-27T00:00:00.000000Z,
UW,SEP,46.200211,-122.190598,2116.0,Cowlitz,17080005,Lower Cowlitz,1997-09-01T00:00:00.000000Z,2004-10-06T00:00:00.000000Z
UW,SFC,47.595171,-122.33192,5.5,,,,2019-11-09T00:00:00.000000Z,2019-11-10T00:00:00.000000Z
UW,SFT,46.211498,-122.357552,783.0,Cowlitz,17080005,Lower Cowlitz,1980-03-29T00:00:00.000000Z,1980-06-28T00:00:00.000000Z
UW,SH2,46.19347,-122.236351,1425.0,Cowlitz,17080005,Lower Cowlitz,1981-03-23T00:00:00.000000Z,1987-10-09T00:00:00.000000Z
UW,SHIP,47.655109,-122.321899,5.0,Lake Washington,17110012,Lake Washington,2002-09-06T00:00:00.000000Z,2004-11-19T00:00:00.000000Z
UW,SHUK,48.85284,-121.67695,1516.0,Nooksack,17110004,Nooksack,2009-09-02T00:00:00.000000Z,
UW,SHW,46.19364,-122.23492,1442.0,Cowlitz,17080005,Lower Cowlitz,1972-10-01T00:00:00.000000Z,
UW,SILV,47.63643,-122.72157,120.9,,,,2020-09-16T00:00:00.000000Z,
UW,SIMCO,46.33786,-120.84911,480.0,,,,2025-09-04T00:00:00.000000Z,
UW,SJIF,48.52303,-123.02248,23.8,,,,2021-04-26T00:00:00.000000Z,
UW,SKAMO,46.30808,-123.33755,336.4,,,,2021-11-20T00:00:00.000000Z,
UW,SKGF,48.47174,-122.39587,34.7,,,,2020-08-05T00:00:00.000000Z,
UW,SKIT,47.49188,-122.63125,96.8,,,,2020-06-18T00:00:00.000000Z,
UW,SKOKO,47.40908,-123.3665,949.6,,,,2022-06-23T00:00:00.000000Z,
UW,SKYK,47.70939,-121.36206,282.7,Skykomish,17110009,Skykomish,2021-03-01T00:00:00.000000Z,
UW,SLA,47.582088,-122.331451,6.0,,,,2012-02-24T00:00:00.000000Z,
UW,SLDQ,48.06224,-124.14092,297.0,,,,2019-07-24T00:00:00.000000Z,
UW,SLF,47.76058,-120.52946,1738.7,,,,1998-09-17T00:00:00.000000Z,
UW,SLH,46.631939,-120.541107,1000.0,,,,1984-08-16T00:00:00.000000Z,1984-10-25T00:00:00.000000Z
UW,SMNR,47.2046,-122.2315,22.0,Puyallup,17110014,Puyallup,2001-07-01T00:00:00.000000Z,2018-05-30T00:00:00.000000Z
UW,SMOO,48.96952,-122.79166,60.2,,,,2021-01-16T00:00:00.000000Z,
UW,SMSH,48.58641,-122.22551,97.3,,,,2021-08-10T00:00:00.000000Z,
UW,SMW,47.31945,-123.34445,877.0,,,,1975-03-01T00:00:00.000000Z,2021-12-06T00:00:00.000000Z
UW,SNAG,48.20648,-124.51981,597.7,,,,2022-06-25T00:00:00.000000Z,
UW,SOA,46.200111,-122.184258,1900.0,Cowlitz,17080005,Lower Cowlitz,1981-06-01T00:00:00.000000Z,1981-08-01T00:00:00.000000Z
UW,SOS,46.243858,-122.137871,1270.0,Cowlitz,17080005,Lower Cowlitz,1980-05-16T00:00:00.000000Z,
UW,SP2,47.55629,-122.249229,22.2,Lake Washington,17110012,Lake Washington,1997-07-01T00:00:00.000000Z,
UW,SPFR,46.94787,-122.35675,172.3,Nisqually,17110015,Nisqually,2020-06-10T00:00:00.000000Z,
UW,SPL,46.265831,-122.153671,1.0,Cowlitz,17080005,Lower Cowlitz,1980-03-22T00:00:00.000000Z,1980-05-02T00:00:00.000000Z
UW,SPW,47.55352,-122.247101,8.0,Lake Washington,17110012,Lake Washington,1969-09-01T00:00:00.000000Z,1997-07-29T23:59:59.000000Z
UW,SQM,48.073681,-123.048058,45.0,,,,2000-08-01T00:00:00.000000Z,2019-09-17T00:00:00.000000Z
UW,SSS1,47.581799,-122.331093,5.0,,,,2004-10-25T00:00:00.000000Z,
UW,SSS2,47.5818,-122.33109,5.0,,,,2004-10-25T00:00:00.000000Z,
UW,SSW,46.972149,-123.435097,120.0,,,,1993-05-01T00:00:00.000000Z,1995-04-05T00:00:00.000000Z
UW,STAR,46.850849,-121.792953,3365.0,Puyallup,17110014,Puyallup,2008-09-15T00:00:00.000000Z,
UW,STD,46.23761,-122.223961,1268.0,Cowlitz,17080005,Lower Cowlitz,1982-05-01T00:00:00.000000Z,2017-09-14T00:00:00.000000Z
UW,STNW,48.23915,-122.34318,16.9,Stillaguamish,17110008,Stillaguamish,2020-08-03T00:00:00.000000Z,
UW,STOR,47.188099,-121.9888,272.5,Puyallup,17110014,Puyallup,2008-12-03T00:00:00.000000Z,
UW,STW,48.150669,-123.671059,318.4,,,,1973-06-01T00:00:00.000000Z,
UW,SUG,46.215549,-122.176262,1859.0,Cowlitz,17080005,Lower Cowlitz,1981-08-23T00:00:00.000000Z,2009-08-07T23:59:59.000000Z
UW,SUMAS,48.99333,-122.2589,12.1,,,,2021-08-04T00:00:00.000000Z,
UW,SVOH,48.2892,-122.633163,22.0,,,,2001-09-14T00:00:00.000000Z,
UW,SVTR,47.495762,-121.781593,146.0,Snoqualmie,17110010,Snoqualmie,2002-09-20T00:00:00.000000Z,2014-02-19T00:00:00.000000Z
UW,SWID,48.01285,-122.41101,62.0,,,,2001-07-01T00:00:00.000000Z,
UW,TAHO,47.344372,-124.28746,6.4,,,,2015-04-01T00:00:00.000000Z,
UW,TAPPS,47.22689,-122.13711,173.5,Puyallup,17110014,Puyallup,2021-10-27T00:00:00.000000Z,
UW,TBLMT,47.1731,-120.59827,1088.3,,,,2021-06-24T00:00:00.000000Z,
UW,TBM,47.16985,-120.59918,1006.0,,,,1973-01-01T00:00:00.000000Z,
UW,TBPA,47.25788,-122.36818,2.0,,,,1998-08-18T00:00:00.000000Z,
UW,TCG,47.654209,-122.30938,30.0,Lake Washington,17110012,Lake Washington,1980-05-29T00:00:00.000000Z,2003-01-01T00:00:00.000000Z
UW,TDHS,47.61354,-122.31207,117.2,Lake Washington,17110012,Lake Washington,2019-07-18T00:00:00.000000Z,
UW,TDL,46.35067,-122.21704,1400.0,Cowlitz,17080005,Lower Cowlitz,1983-11-12T00:00:00.000000Z,
UW,TEHA,47.12795,-122.1963,211.7,Puyallup,17110014,Puyallup,2022-05-04T00:00:00.000000Z,
UW,TIM,46.226501,-122.155869,1317.0,Cowlitz,17080005,Lower Cowlitz,1980-03-27T00:00:00.000000Z,1983-07-19T23:59:59.000000Z
UW,TIME,47.654209,-122.30938,30.0,Lake Washington,17110012,Lake Washington,1980-01-01T00:00:00.000000Z,1980-04-01T00:00:00.000000Z
UW,TIOG,46.36914,-124.05453,5.0,,,,2019-07-17T00:00:00.000000Z,
UW,TKCO,47.53668,-122.30165,5.0,Duwamish,17110013,Duwamish,1999-10-29T00:00:00.000000Z,
UW,TKEY,47.1786,-122.7715,47.4,,,,2019-05-07T00:00:00.000000Z,
UW,TLK,45.962059,-121.585358,756.0,,,,1980-03-30T00:00:00.000000Z,1980-05-21T00:00:00.000000Z
UW,TLW1,47.69295,-121.68879,531.0,Snoqualmie,17110010,Snoqualmie,2009-04-02T00:00:00.000000Z,
UW,TOKE,46.706713,-123.968534,4.9,,,,2020-05-01T00:00:00.000000Z,
UW,TOLE,46.452694,-122.845399,84.7,Cowlitz,17080005,Lower Cowlitz,2019-02-03T00:00:00.000000Z,
UW,TOLT,47.6947,-121.6895,541.0,Snoqualmie,17110010,Snoqualmie,2007-09-04T00:00:00.000000Z,
UW,TORK,47.08747,-122.75702,86.3,,,,2020-06-10T00:00:00.000000Z,
UW,TOUT,46.30318,-122.56306,821.5,Cowlitz,17080005,Lower Cowlitz,2023-06-04T00:00:00.000000Z,
UW,TRFA,46.93007,-122.99091,56.7,,,,2020-05-06T00:00:00.000000Z,
UW,TRO,45.943829,-121.591003,829.0,,,,1980-04-22T00:00:00.000000Z,1980-07-14T00:00:00.000000Z
UW,TRW,46.29207,-120.54312,723.0,,,,1994-10-01T00:00:00.000000Z,
UW,TTW,47.69445,-121.690109,542.0,Snoqualmie,17110010,Snoqualmie,1994-10-02T00:00:00.000000Z,2005-12-02T00:00:00.000000Z
UW,TULA,48.06694,-122.27634,32.3,,,,2020-09-18T00:00:00.000000Z,
UW,TULIP,47.36005,-123.99333,65.0,,,,2022-06-30T00:00:00.000000Z,
UW,TUMW,47.00657,-122.9122,57.2,,,,2020-05-07T00:00:00.000000Z,
UW,TURTL,48.62279,-123.01346,85.6,,,,2023-02-12T00:00:00.000000Z,
UW,TWISP,48.46107,-120.11976,756.2,,,,2021-03-01T00:00:00.000000Z,
UW,TWW,47.13801,-120.86952,1027.0,,,,1986-10-24T00:00:00.000000Z,2017-01-13T00:00:00.000000Z
UW,UGAP1,46.53126,-120.46943,304.7,,,,2018-01-02T00:00:00.000000Z,2018-03-14T00:00:00.000000Z
UW,UGAP2,46.52602,-120.46404,432.1,,,,2018-01-02T00:00:00.000000Z,2018-08-04T00:00:00.000000Z
UW,UGAP3,46.52764,-120.46564,465.2,,,,2018-01-02T00:00:00.000000Z,2018-12-04T00:00:00.000000Z
UW,UGAP5,46.52663,-120.46553,435.4,,,,2018-01-22T00:00:00.000000Z,2018-12-04T00:00:00.000000Z
UW,UGAP6,46.52662,-120.46637,435.4,,,,2018-01-22T00:00:00.000000Z,2018-12-04T00:00:00.000000Z
UW,UGP4,46.530231,-120.446373,520.0,,,,2018-01-02T00:00:00.000000Z,2018-03-04T00:00:00.000000Z
UW,UGSD,46.55647,-120.47916,300.0,,,,2021-06-09T00:00:00.000000Z,
UW,UIL00,47.93927,-124.55857,57.9,,,,2024-06-21T00:00:00.000000Z,
UW,UIL01,47.93621,-124.56648,54.9,,,,2024-06-21T00:00:00.000000Z,
UW,UIL02,47.94094,-124.55978,57.9,,,,2024-06-21T00:00:00.000000Z,
UW,UIL03,47.94032,-124.55572,59.1,,,,2024-06-21T00:00:00.000000Z,
UW,UIL04,47.93774,-124.55381,59.4,,,,2024-06-21T00:00:00.000000Z,
UW,UIL05,47.93687,-124.55878,57.0,,,,2024-06-21T00:00:00.000000Z,
UW,UIL06,47.94458,-124.56234,57.9,,,,2024-06-21T00:00:00.000000Z,
UW,UIL07,47.94187,-124.55524,60.4,,,,2024-06-21T00:00:00.000000Z,
UW,UIL08,47.94305,-124.55158,61.0,,,,2024-06-21T00:00:00.000000Z,
UW,UIL09,47.93968,-124.55289,59.7,,,,2024-06-21T00:00:00.000000Z,
UW,ULB,46.567261,-121.231689,1464.0,,,,1995-06-27T00:00:00.000000Z,1995-09-30T23:59:59.000000Z
UW,UPL,47.214431,-122.546085,126.0,,,,2018-07-19T00:00:00.000000Z,
UW,UPS,47.263939,-122.483643,113.0,,,,1997-01-01T00:00:00.000000Z,
UW,UWFH,48.54593,-123.01324,7.5,,,,2001-08-02T00:00:00.000000Z,
UW,VGB,45.51551,-120.77867,729.0,,,,1980-04-01T00:00:00.000000Z,2022-12-13T00:00:00.000000Z
UW,VLM,45.53792,-122.04033,1168.0,,,,1980-06-01T00:00:00.000000Z,
UW,VNM,46.088169,-123.451241,900.0,,,,1981-10-01T00:00:00.000000Z,1982-05-01T00:00:00.000000Z
UW,VVHS,47.42345,-122.45488,96.0,,,,2001-09-20T00:00:00.000000Z,
UW,WAT2,47.620238,-120.114436,875.1,,,,2018-11-13T00:00:00.000000Z,
UW,WATCH,46.5707,-121.98712,1462.6,Cowlitz,17080004,Upper Cowlitz,2021-10-14T00:00:00.000000Z,
UW,WCR,46.61396,-121.767754,1200.0,Cowlitz,17080004,Upper Cowlitz,1995-06-12T00:00:00.000000Z,1995-09-22T23:59:59.000000Z
UW,WEN,47.52935,-120.195351,1061.0,,,,1975-07-04T00:00:00.000000Z,1988-06-22T23:59:59.000000Z
UW,WENA,47.41098,-120.28117,245.2,,,,2021-03-01T00:00:00.000000Z,
UW,WFHS,46.64967,-122.95026,62.4,,,,2020-03-18T00:00:00.000000Z,
UW,WHGC,46.655991,-123.729866,5.4,,,,2019-02-03T00:00:00.000000Z,
UW,WI2,47.136108,-121.382309,1528.0,,,,1995-09-24T00:00:00.000000Z,1996-07-17T23:59:59.000000Z
UW,WIB,46.342831,-123.876427,503.0,,,,1993-12-08T00:00:00.000000Z,2003-08-14T00:00:00.000000Z
UW,WILA,47.46357,-122.2545,34.3,Duwamish,17110013,Duwamish,2022-01-15T00:00:00.000000Z,
UW,WINDI,47.31361,-123.33229,594.0,,,,2021-11-11T00:00:00.000000Z,
UW,WISC,47.609258,-122.175529,56.2,Lake Washington,17110012,Lake Washington,2000-07-17T00:00:00.000000Z,
UW,WISH,47.11596,-123.77143,44.0,,,,2004-04-20T00:00:00.000000Z,
UW,WNS,46.710129,-120.57618,1000.0,,,,1984-07-15T00:00:00.000000Z,1988-08-18T23:59:59.000000Z
UW,WP2,45.565392,-122.78788,338.0,,,,1988-12-05T00:00:00.000000Z,1992-10-07T23:59:59.000000Z
UW,WPEQ,46.613279,-121.404485,1807.0,Cowlitz,17080004,Upper Cowlitz,2021-04-26T00:00:00.000000Z,
UW,WPO,45.57283,-122.790527,334.0,,,,1986-10-16T00:00:00.000000Z,
UW,WPS,46.625,-121.388031,1789.0,,,,1995-06-29T00:00:00.000000Z,1995-09-29T23:59:59.000000Z
UW,WPW,46.698639,-121.537338,1280.0,Cowlitz,17080004,Upper Cowlitz,1980-03-27T00:00:00.000000Z,2017-04-19T00:00:00.000000Z
UW,WRMB,48.1749,-122.35219,58.9,Stillaguamish,17110008,Stillaguamish,2020-04-12T00:00:00.000000Z,
UW,WRW,47.85665,-120.883,1159.0,,,,1998-09-16T00:00:00.000000Z,
UW,WTP,48.471031,-120.249031,855.0,,,,1977-08-05T00:00:00.000000Z,1983-04-01T23:59:59.000000Z
UW,WTRV,47.64479,-120.07006,798.0,,,,2021-03-01T00:00:00.000000Z,
